match_id,fecha,jornada,competicion,equipo_local,equipo_visitante,resultado,goles_local,goles_visitante,estadio,arbitro,manager_local,manager_visitante,res_local,res_visitante,titulares_local_ids,suplentes_local_ids,titulares_visitante_ids,suplentes_visitante_ids,goleadores_local_ids,goles_local_count,goleadores_visitante_ids,goles_visitante_count,cantidad_tarjetas_amarillas_local,id_jugadores_local_amarilla,cantidad_tarjetas_amarillas_visita,id_jugadores_visitante_amarilla,cantidad_tarjetas_rojas_local,id_jugadores_local_roja,cantidad_tarjetas_rojas_visita,id_jugadores_visitante_roja,Cuota 1,Cuota X,Cuota 2
30475,2021-05-22,Round 38,First Division,Osasuna,Real Sociedad,0-1,0,1,Estadio El Sadar,Figueroa Vázquez,Arrasate,Imanol,0,1,"20120,302292,201018,201317,22773,8752,12440,300174,8513,19024,300477","100463,201014,27214,21427,22606,201971,86177,20098,12479,22597","201983,22358,22404,202438,1068,22483,537,22429,22053,300527,26262","91024,22759,20920,402482,2010,22047,201044,22049,25619,22051,23755",0,0.0,26262,1.0,1.0,300477,0.0,0,0.0,0,0.0,0,5.79,4.43,1.54
30476,2021-05-22,Round 38,First Division,Real Madrid,Villarreal,2-1,2,1,Estadio Alfredo Di Stéfano,Munuera Montero,Zidane,Emery,2,1,"13727,202439,13709,20583,304051,22396,16331,18002,20660,16806,12426","300520,301239,200113,25618,1879,20659,2495,23806,23598","18174,8470,23355,2290,23095,200072,6164,91017,15094,8675,15206","95573,300522,18046,8678,23257,4062,25060,24317,7010,12615,304049,27657","12426,18002",2.0,15094,1.0,0.0,0,0.0,0,0.0,0,0.0,0,1.53,4.59,5.57
30478,2021-05-22,Round 38,First Division,Valladolid,Atlético de Madrid,1-2,1,2,E.M. José Zorrilla,Sánchez Martínez,Sergio,Simeone,1,2,"300050,95713,29328,6146,21222,102234,21033,200585,101009,22451,28787","401141,8478,201312,22951,24419,24053,22258,100397,24230,402016,24052","18149,84086,20150,29006,15204,82276,22037,101062,12503,20017,95495","20535,70087,18027,25431,19830,27213,91108,200278,90987",101009,1.0,"20017,95495",2.0,4.0,"29328,102234,22451,8478",6.0,"20150,29006,101062,20535,25431,200278",0.0,0,0.0,0,9.28,5.61,1.31
30479,2021-05-22,Round 38,First Division,Elche,Athletic Club,2-0,2,0,Estadio Martínez Valero,Del Cerro Grande,Escribá,Marcelino,2,0,"95715,204,16786,8650,402377,12544,19003,82609,8492,301250,27250","402478,29916,1637,15239,15095,300473,300440,23370,402106,84408,21701,301224","21109,202398,202395,22336,8502,19025,202401,100466,16832,20793,22162","20795,22337,9277,202397,22117,100145,20792,201038,300444","27250,19003",2.0,0,0.0,3.0,"19003,82609,8492",0.0,0,0.0,0,0.0,0,4.381568627450979,3.774585253456221,3.0643333333333334
30472,2021-05-23,Round 38,First Division,Granada,Getafe,0-0,0,0,Estadio Nuevo Los Carmenes,Medié Jiménez,Diego Martínez,Bordalás,0,0,"15222,24605,15258,19004,400231,8658,24110,23554,401521,6348,24320","302241,25648,18052,2364,6306,70320,22972,25227,24862","101843,21199,13741,101853,19021,20254,24432,400304,23198,26515,20260","28090,101289,22137,24923,21482,402491,8505,12415,21622,22262,29691",0,0.0,0,0.0,4.0,"400231,24110,23554,6306",2.0,"20254,24923",0.0,0,0.0,0,2.98,3.31,2.43
30477,2021-05-23,Round 38,First Division,Sevilla,Alavés,1-0,1,0,Estadio Ramón Sánchez-Pizjuán,Díaz de Mera,Lopetegui,Calleja,1,0,"20293,12532,84324,95741,9392,18024,301804,78077,19975,82287,20092","8548,93439,25297,97612,19973,101861,84013,84448,300366,16773,1251,25430","302291,300415,13748,24450,301809,16310,100006,12421,29650,400405,91034","7502,12511,70347,9301,202425,12435,28148,25646,26707",97612,1.0,0,0.0,1.0,12532,0.0,0,0.0,0,0.0,0,1.36,5.27,8.04
30480,2021-08-13,Round 1,First Division,Valencia,Getafe,1-0,1,0,Estadio de Mestalla  (Valencia),Gil Manzano,Bordalás,Míchel,1,0,"12935,22681,29635,15211,301280,23146,200107,82701,23542,70068,20265","20818,7569,301766,28075,24581,40502,26497,26925,23811,24250,40522","402491,13741,28090,19021,15246,21622,23198,84474,20254,16775,20260","24700,200278,101289,40775,24432,7562,101843,101853,21199,21608",23146,1.0,0,0.0,6.0,"29635,301280,23146,82701,20265,301766",2.0,"28090,21622",1.0,23542,1.0,28090,2.41,3.03,3.31
30481,2021-08-14,Round 1,First Division,Osasuna,Espanyol,0-0,0,0,Estadio El Sadar  (Pamplona (Iruñea),Ortiz Arias,Arrasate,Moreno,0,0,"201971,302292,201317,201018,22606,301767,8752,20098,19024,9395,27214","8513,21481,21427,86177,18387,24991,22545,20120,100463,12440,22529,300174","576,23525,300366,12498,23300,23627,6376,300554,15237,22913,19972","43115,24583,28136,23319,26300,8451,21352,23249,26538,23317,401082,12471",0,0.0,0,0.0,3.0,"201317,22606,19024",3.0,"300366,23627,43115",0.0,0,0.0,0,2.58,3.1,2.99
30482,2021-08-14,Round 1,First Division,Mallorca,Betis,1-1,1,1,Iberostar Estadi  (Palma de Mallorca),Mateu Lahoz,Luis García,Pellegrini,1,1,"1845,301806,20741,401446,21032,23373,13763,100293,4897,24433,5533","26515,25616,22174,20066,8533,40777,23027,12942,23151,301113,70347,20853","70320,300052,23105,12480,301828,82254,22843,23106,303958,8496,102337","43211,4149,24656,1288,12409,27658,28786,70061,23675,21485,442,24095",21032,1.0,,0.0,1.0,22174,3.0,"23105,22843,12409",0.0,0,0.0,0,2.62,3.09,2.94
30483,2021-08-14,Round 1,First Division,Cádiz,Levante,1-1,1,1,Estadio Nuevo Mirandilla  (Cádiz),Jaime Latre,Álvaro Cervera,Paco López,1,1,"28767,301231,301762,12943,23739,12945,28766,401011,8567,8750,4027","23943,202419,401449,200426,12954,6288,26508,23474,21626,40270,101852,101826","201045,20047,20054,24036,301796,202422,400412,22355,301763,300529,2364","25298,82903,25417,101054,20252,23213,15213,23288,22695,70117,9404,18152",23739,1.0,301763,1.0,1.0,23739,5.0,"20054,202422,400412,301763,2364",0.0,0,0.0,0,4.334285714285714,3.774585253456221,5.431875000000002
30484,2021-08-14,Round 1,First Division,Alavés,Real Madrid,1-4,1,4,Estadio de Mendizorroza  (Vitoria-Gasteiz),Soto Grado,Calleja,Ancelotti,1,4,"7502,28148,13748,12435,301809,25059,16310,12421,202425,400405,9301","20955,28156,29027,91034,29650,24450,12511,20671,202089,302291,26449,12955","13727,20583,200113,93161,22396,101266,16331,18002,95685,95059,12426","16806,300520,70071,25618,20660,20659,202439,26769,23598,304051",9301,1.0,"12426,200113,12426,20660",4.0,2.0,"100006,25059",2.0,"13727,95059",0.0,0,0.0,0,6.11,4.23,1.55
30485,2021-08-15,Round 1,First Division,Celta de Vigo,Atlético de Madrid,1-2,1,2,Abanca-Balaídos  (Vigo),Munuera Montero,Coudet,Simeone,1,2,"201004,12600,20840,20289,20173,21041,78168,100420,18067,300046,6326","22803,12214,20079,29002,43007,25612,101372,100426","18149,22037,20150,15204,95524,82276,82564,12503,18027,101062,20017","84086,90987,18142,25431,95495,19830,29931,206664,21812",6326,1.0,"20017,20017",2.0,4.0,"12600,20840,100420,12214",5.0,"22037,15204,82276,82564,18027",1.0,12600,1.0,20150,3.74,3.22,2.14
30486,2021-08-15,Round 1,First Division,Barcelona,Real Sociedad,4-2,4,2,Camp Nou  (Barcelona),Hernández Hernández,Koeman,Imanol,4,2,"97835,25535,304055,944,9333,25651,78218,6857,25004,82667,12581","21908,22973,23912,300367,28062,27006,22923,20068,11269,25414,24589,13129","201983,201044,22404,202438,22578,22483,19027,537,22053,300527,91024","22358,23755,22047,22759,26742,22429,22634,26732,12582,43069","944,82667,82667,300367",4.0,"26742,22053",2.0,2.0,"6857,23912",4.0,"22404,202438,22578,22483",0.0,0,0.0,0,1.65,4.06,5.13
30487,2021-08-15,Round 1,First Division,Sevilla,Rayo Vallecano,3-0,3,0,Estadio Ramón Sánchez Pizjuán  (Sevilla),Díaz de Mera,Lopetegui,Iraola,3,0,"20128,1251,84324,28000,95741,29160,25297,301804,84013,78798,20092","97612,27550,20825,97738,78077,21991,16773,25430,93439,20084,27655,206149","22334,3793,1914,22401,28183,2121,21649,21187,21514,21120,402020","24698,22051,95465,402399,26734,22568,101876,15175,20687,13132,20188,20686","20092,97738,97738",3.0,0,0.0,1.0,78798,0.0,0,0.0,0,1.0,22334,1.4,4.44,9.43
30488,2021-08-16,Round 1,First Division,Villarreal,Granada,0-0,0,0,Estadio de la Cerámica  (Villarreal),González Fuertes,Emery,Robert Moreno,0,0,"18174,25374,82607,2290,23095,200072,91017,7010,21917,8675,15094","23257,18046,95573,24317,8678,300522,4137,24508,8470,4062","15222,15258,29122,400231,24302,18052,22619,22127,401521,82257,24320","6306,23554,4158,6348,15206,40776,401424,15145,26495,23631,28907",0,0.0,0,0.0,4.0,"25374,91017,8675,18046",1.0,400231,1.0,25374,0.0,0,1.52,4.25,6.49
30489,2021-08-16,Round 1,First Division,Elche,Athletic Club,0-0,0,0,Estadio Manuel Martínez Valero  (Elche),Cordero Vega,Escribá,Marcelino,0,0,"4123,8650,301062,18171,15239,19003,402377,15095,301250,12544,27250","402078,29916,23370,84408,110148,204,300473,20780,24922,23949,402478","26897,9277,22519,201038,8502,19025,12441,20795,300444,202397,20793","202398,16832,22162,20797,43075,21109,108231,22336,20792",0,0.0,0,0.0,2.0,"8650,19003",2.0,"9277,300444",0.0,0,0.0,0,3.73,3.1,2.2
30490,2021-08-20,Round 2,First Division,Betis,Cádiz,1-1,1,1,Estadio Benito Villamarín  (Sevilla),Pizarro Gómez,Pellegrini,Álvaro Cervera,1,1,"70320,300052,23105,12480,21475,82254,4149,12409,303958,8496,102337","1288,300494,23106,24095,70061,15234,22843,23675,43211,442,27658,28786","28767,301231,301762,12943,23739,12945,28766,401011,200426,8750,4027","8567,21626,12954,202419,401449,23474,101852,6288,40270,101826,26508,23943",12409,1.0,4027,1.0,4.0,"70320,300052,21475,23106",0.0,0,0.0,0,0.0,0,2.45514705882353,3.774585253456221,6.852499999999999
30491,2021-08-21,Round 2,First Division,Alavés,Mallorca,0-1,0,1,Estadio de Mendizorroza  (Vitoria-Gasteiz),Muñiz Ruiz,Calleja,Luis García,0,1,"7502,300415,13748,12435,301809,25059,16310,12421,202425,400405,9301","91034,20955,29650,29027,26449,20671,202089,28148,24450,28156,302291","1845,301806,23151,20741,21032,26515,23373,13763,100293,24433,301113","70347,4897,8533,27657,20066,22174,20853,5533,23528,25616,40777,11677",0,0.0,27657,1.0,2.0,"13748,301809",3.0,"301806,100293,20066",1.0,301809,0.0,0,2.22,3.16,3.58
30492,2021-08-21,Round 2,First Division,Granada,Valencia,1-1,1,1,Estadio Nuevo Los Cármenes  (Granada),Del Cerro Grande,Robert Moreno,Bordalás,1,1,"15222,15258,29122,40776,400231,24302,22619,82257,4158,24320,15206","401521,22127,6348,18052,23554,23631,401424,28907,6306,20521,24110","12935,22681,29635,15211,301280,20818,23146,200107,82701,70068,20265","28075,24250,301766,7569,20232,26925,23811,26497",24320,1.0,23146,1.0,4.0,"29122,400231,22619,82257",2.0,"22681,29635",0.0,0,0.0,0,3.1973684210526314,3.774585253456221,4.345285714285715
30493,2021-08-21,Round 2,First Division,Espanyol,Villarreal,0-0,0,0,RCDE Stadium  (Cornella de Llobregat),Figueroa Vázquez,Moreno,Emery,0,0,"576,23525,300366,12498,23300,15228,300554,23319,26300,15237,19972","28136,12471,23365,23627,22913,43115,21352,23317,8451,401082,23249,6376","18174,25374,82607,2290,23095,200072,8678,91017,7010,21917,8675","23257,18046,79079,95573,24317,4137,8470,15094,300522,24508,4062",0,0.0,0,0.0,3.0,"23525,19972,28136",4.0,"82607,8678,91017,7010",0.0,0,0.0,0,2.98,3.25,2.49
30494,2021-08-21,Round 2,First Division,Athletic Club,Barcelona,1-1,1,1,San Mamés (Bilbao),Martínez Munuera,Marcelino,Koeman,1,1,"26897,202398,22519,201038,8502,19025,12441,20795,300444,202397,20793","20797,2294,16832,43075,20792,9277,22162,22336,108231,21109","97835,25535,304055,944,9333,25651,78218,6857,25004,82667,12581","21908,22973,300367,13129,24589,27006,23912,25414,20068,11269,22923,28062",201038,1.0,25004,1.0,1.0,201038,2.0,"304055,9333",0.0,0,1.0,304055,1.78,3.86,4.41
30495,2021-08-22,Round 2,First Division,Real Sociedad,Rayo Vallecano,1-0,1,0,Reale Arena  (Donostia-San Sebastián),Jaime Latre,Imanol,Iraola,1,0,"201983,22358,22404,202438,22578,22483,19027,537,22759,22053,26262","23755,91024,22049,22429,300527,22634,201044,22047,26732","402399,3793,22401,20188,28183,2121,21187,21514,24698,22051,402020","95465,26734,101876,21120,21649,20687,1914,15175,13132,22248,22568,20686",22053,1.0,0,0.0,3.0,"22404,26262,23755",4.0,"3793,28183,2121,21187",0.0,0,0.0,0,1.44,4.37,8.1
30496,2021-08-22,Round 2,First Division,Atlético de Madrid,Elche,1-0,1,0,Estadio Wanda Metropolitano  (Madrid),De Burgos Bengoetxea,Simeone,Escribá,1,0,"18149,22037,15204,95524,82276,18142,82564,12503,18027,101062,20017","95495,84086,25431,22972,21812,206664,90987,82651,29931","4123,29916,8650,301062,18171,15239,19003,15095,301250,12544,27250","402078,402377,84408,25701,23370,24922,20780,300473,23949,402478,110148",20017,1.0,0,0.0,2.0,"18027,95495",2.0,"8650,25701",0.0,0,0.0,0,1.27,5.57,12.24
30497,2021-08-22,Round 2,First Division,Levante,Real Madrid,3-3,3,3,Estadio Ciudad de Valencia  (Valencia),Cuadra Fernández,Paco López,Ancelotti,3,3,"201045,101054,20047,15213,301796,202422,18152,400412,22355,301763,300529","20252,22695,25417,82903,23288,9404,26735,20054,70117,24036,23213,70532","13727,20583,200113,93161,22396,101266,300520,16331,95685,95059,12426","16806,101005,70071,25618,20660,19004,23598,304051,20659,202439,26769","300529,400412,20047",3.0,"95059,20660,20660",3.0,3.0,"301796,202422,400412",2.0,"20583,25618",1.0,201045,0.0,0,5.58,4.34,1.57
30498,2021-08-23,Round 2,First Division,Getafe,Sevilla,0-1,0,1,Coliseum Alfonso Pérez  (Getafe),Sánchez Martínez,Míchel,Lopetegui,0,1,"402491,13741,19021,15246,21622,23198,84474,20254,200278,16775,20260","300197,82146,40775,21199,101289,24700,101853,400304,21608,7562,101843,28090","101861,1251,84324,28000,29160,25297,301804,84013,97612,19975,20092","95741,8548,97738,78798,23132,20128,78077,404684,25430,20825,27550,26297",0,0.0,97738,1.0,3.0,"13741,84474,28090",2.0,"84013,97612",0.0,0,0.0,0,3.33,2.93,2.48
30499,2021-08-23,Round 2,First Division,Osasuna,Celta de Vigo,0-0,0,0,Estadio El Sadar  (Pamplona (Iruñea),Alberola Rojas,Arrasate,Coudet,0,0,"201971,302292,201018,100312,22773,22606,301767,8752,20098,19024,9395","8510,21427,21481,27214,300174,301281,20120,8513,22545,201317,12440,100463","201004,100426,43007,20289,20173,21041,78168,100420,18067,300046,6326","25612,20079,12214,29002,22436,101372,25938",0,0.0,0,0.0,4.0,"22773,20098,300174,8513",3.0,"43007,78168,300046",0.0,0,0.0,0,2.6,3.14,2.91
30500,2021-08-27,Round 3,First Division,Mallorca,Espanyol,1-0,1,0,Iberostar Estadi  (Palma de Mallorca),Díaz de Mera,Luis García,Moreno,1,0,"1845,301806,23151,20741,21032,26515,23373,100293,4897,24433,27657","25616,13763,70347,20066,301113,8533,11677,22174,12615,40777,12942,20853","576,23525,300366,12498,12471,15228,300554,23319,26300,15237,19972","23365,401082,23627,24095,12532,43115,6376,23249,28136,8451,23317,21352",100293,1.0,0,0.0,4.0,"21032,26515,27657,25616",3.0,"12498,23365,401082",0.0,0,1.0,300366,2.83,2.88,2.8
30501,2021-08-27,Round 3,First Division,Valencia,Alavés,3-0,3,0,Estadio de Mestalla  (Valencia),Ortiz Arias,Bordalás,Calleja,3,0,"12935,22681,29635,15211,301280,23146,200107,82701,23542,70068,20265","28075,20818,26778,26925,22451,24250,26497,7569,23811,20232","7502,300415,25157,13748,26449,29027,25059,12421,91034,29650,9301","28156,202425,16310,400405,301810,24450,302291,28148,20955,12435,202089,21442","82701,23146,70068",3.0,0,0.0,1.0,28075,4.0,"7502,25157,13748,29027",0.0,0,0.0,0,1.73,3.49,5.39
30502,2021-08-28,Round 3,First Division,Celta de Vigo,Athletic Club,0-1,0,1,Abanca-Balaídos  (Vigo),Mateu Lahoz,Coudet,Marcelino,0,1,"201004,12600,25612,20289,20173,21041,78168,100420,18067,300046,6326","13142,20079,12214,29002,43007,101372,25938","22117,202398,22519,201038,8502,19025,12441,20795,300444,202397,20793","16832,2294,20797,43075,22162,26897,20792,201266,22562,22336",0,0.0,202397,1.0,2.0,"12600,21041",1.0,22117,0.0,0,0.0,0,2.4,3.21,3.09
30503,2021-08-28,Round 3,First Division,Real Sociedad,Levante,1-0,1,0,Reale Arena  (Donostia-San Sebastián),Munuera Montero,Imanol,Paco López,1,0,"201983,22358,22404,202438,22578,22483,19027,537,22759,22053,26262","201044,26732,300527,28332,91024,22240,206629,43069,22429,22634,23755","23213,101054,15213,20054,301796,20252,202422,18152,400412,22695,300529","25417,301763,22355,26735,20047,82903,302219,9404,23288,24036",22759,1.0,0,0.0,1.0,22358,1.0,22695,0.0,0,0.0,0,1.51,4.28,6.43
30504,2021-08-28,Round 3,First Division,Elche,Sevilla,1-1,1,1,Estadio Manuel Martínez Valero  (Elche),Pizarro Gómez,Escribá,Lopetegui,1,1,"4123,402078,8650,18171,15239,19003,402377,15095,12544,27250,25701","84408,29916,402478,301250,110148,20780,300473,8492,101267,204,27985,23370","101861,1251,28000,95741,29160,25297,301804,84013,8548,19975,20092","97612,23132,26241,97738,78798,27550,27655,78077,20128,25430,404684,26297",18171,1.0,20092,1.0,2.0,"8650,12544",0.0,0,0.0,0,0.0,0,5.08,3.42,1.79
30505,2021-08-28,Round 3,First Division,Betis,Real Madrid,0-1,0,1,Estadio Benito Villamarín  (Sevilla),Hernández Hernández,Pellegrini,Ancelotti,0,1,"70320,300052,20033,12480,21475,82254,27658,4149,23106,12409,8496","301758,1288,102337,300494,23105,22843,70061,303958,23675,12397,442,43211","13727,101005,20583,93161,304051,22396,300520,16331,20660,95059,12426","25618,101266,16806,95685,23598,26682,70071,19004,26769",0,0.0,101005,1.0,6.0,"300052,20033,82254,23675,23106,8496",3.0,"304051,16331,95685",0.0,0,0.0,0,3.87,3.72,1.89
30506,2021-08-29,Round 3,First Division,Barcelona,Getafe,2-1,2,1,Camp Nou  (Barcelona),González Fuertes,Koeman,Míchel,2,1,"93292,22973,21908,28062,9333,78218,6857,300367,25004,82667,12581","11269,25535,20977,23912,13765,97835,24589,25414,27006,82259,97737,13129","402491,21199,19021,15246,82146,21622,23198,84474,20254,16775,20260","43253,13741,300197,101289,40775,29808,21608,101843,24700,7562","300367,25004",2.0,16775,1.0,3.0,"21908,28062,25004",1.0,23198,0.0,0,0.0,0,1.39,4.83,8.05
30507,2021-08-29,Round 3,First Division,Cádiz,Osasuna,2-3,2,3,Estadio Nuevo Mirandilla  (Cádiz),Cordero Vega,Álvaro Cervera,Arrasate,2,3,"28767,301231,401449,301762,12943,23739,12945,401011,8567,8750,4027","200426,12954,301053,6288,23943,101826,28766,26508,202419,12944,21626,101852","201971,302292,201018,100312,22773,21427,301767,8752,20098,8513,9395","300174,22529,8510,301281,21481,201317,100463,20120,12440,86177,22545,22281","8567,8567",2.0,"9395,300174,201018",3.0,4.0,"301762,12943,12945,8750",0.0,0,0.0,0,0.0,0,4.334285714285714,3.774585253456221,5.013714285714285
30508,2021-08-29,Round 3,First Division,Rayo Vallecano,Granada,4-0,4,0,Estadio de Vallecas  (Madrid),Gil Manzano,Iraola,Robert Moreno,4,0,"402399,3793,22401,20188,28183,2121,21649,26734,21187,22051,402020","22248,21514,95465,24698,21120,22334,22568,13132,15175,84014,101876,1914","15222,29122,400231,6306,24302,22127,401521,82257,4158,24320,15206","401424,22619,6348,24110,300055,20521,28907,23554,23631,40776,26495","402020,2121,21649,21187",4.0,0,0.0,1.0,26734,4.0,"22127,401521,24320,401424",0.0,0,0.0,0,2.1,3.18,3.87
30509,2021-08-29,Round 3,First Division,Atlético de Madrid,Villarreal,2-2,2,2,Estadio Wanda Metropolitano  (Madrid),Soto Grado,Simeone,Emery,2,2,"18149,22037,84086,20150,15204,95524,82276,82564,12503,20017,95495","25431,18027,18142,20299,101062,29006,82651,90987,206664,21812","18174,25374,82607,2290,24317,200072,91017,7010,21917,8675,15094","23095,79079,8470,95573,24508,43154,4062,41169,23257,18046,4137,300522",95495,1.0,"200072,79079",2.0,5.0,"20150,82564,20017,95495,18142",2.0,"18174,8675",0.0,0,0.0,0,1.69,3.54,5.65
30510,2021-09-11,Round 4,First Division,Athletic Club,Mallorca,2-0,2,0,San Mamés (Bilbao),Figueroa Vázquez,Marcelino,Luis García,2,0,"22117,202398,22519,201038,8502,19025,12441,20795,300444,202397,2294","22162,16832,20797,108231,43075,9277,20792,201266,21109,22562,22336","1845,301806,20741,25616,21032,26515,23373,13763,100293,24433,27657","23027,22174,70347,301113,23558,8533,11677,20889,40777,12615,4897,28987","22519,202397",2.0,0,0.0,1.0,300444,2.0,"25616,23373",0.0,0,0.0,0,5.43,3.47,1.73
30515,2021-09-11,Round 4,First Division,Levante,Rayo Vallecano,1-1,1,1,Estadio Ciudad de Valencia  (Valencia),Alberola Rojas,Paco López,Iraola,1,1,"201045,101054,20047,15213,301796,25417,202422,400412,22695,301763,300529","200053,82903,23179,24036,25298,9404,70117,23288,20054,23213,18152","402399,3793,22401,20188,28183,2121,21649,26734,21187,22051,402020","401141,21514,95465,202401,21120,1914,22334,84014,24698,22248,22568,29245",300529,1.0,401141,1.0,3.0,"25417,301763,82903",4.0,"3793,26734,21187,402020",0.0,0,0.0,0,2.15,3.27,3.6
30512,2021-09-12,Round 4,First Division,Cádiz,Real Sociedad,0-2,0,2,Estadio Nuevo Mirandilla  (Cádiz),Muñiz Ruiz,Álvaro Cervera,Imanol,0,2,"28767,401449,301762,101826,6288,23739,28766,401011,8567,7569,4027","21626,12945,12954,202419,101852,23943,301053,12943,40270,26508,12944","201983,22358,22404,202438,22578,22429,19027,537,22053,300527,26262","201044,22483,91024,26742,28332,22240,20027,23755,43069,26732",0,0.0,"22053,22053",2.0,3.0,"6288,23739,4027",0.0,0,1.0,6288,0.0,0,5.41,3.68,1.69
